repositoryOrigin,repositoryPath,repositoryBranch,scmType,repositoryLink,sourcePath,ruleId,severity,line,column,message
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/unit.qunit.html",no-deprecated-theme,Error,7,21,"Use of deprecated theme 'sap_belize'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/unit.qunit.html",no-deprecated-api,Warning,8,2,"Outdated spelling of bootstrap parameter: 'data-sap-ui-compatVersion'; should be written as 'data-sap-ui-compat-version'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/unit.qunit.html",no-deprecated-api,Warning,9,2,"Outdated spelling of bootstrap parameter: 'data-sap-ui-resourceroots'; should be written as 'data-sap-ui-resource-roots'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/unit.qunit.html",no-deprecated-api,Error,6,1,"Missing bootstrap parameter 'data-sap-ui-async'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/sap-fhir-test-app/webapp/index.html",no-deprecated-theme,Error,10,46,"Use of deprecated theme 'sap_belize'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/sap-fhir-test-app/webapp/index.html",no-deprecated-api,Warning,11,2,"Outdated spelling of bootstrap parameter: 'data-sap-ui-compatVersion'; should be written as 'data-sap-ui-compat-version'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/sap-fhir-test-app/webapp/index.html",no-deprecated-api,Warning,12,2,"Outdated spelling of bootstrap parameter: 'data-sap-ui-resourceroots'; should be written as 'data-sap-ui-resource-roots'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/sap-fhir-test-app/webapp/index.html",no-deprecated-api,Error,8,1,"Missing bootstrap parameter 'data-sap-ui-async'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/sap-fhir-test-app/webapp/index.html",csp-unsafe-inline-script,Warning,17,1,"Use of unsafe inline script"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/sap-fhir-test-app/webapp/test/opa5/all.opa5.html",no-deprecated-theme,Error,9,21,"Use of deprecated theme 'sap_belize'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/sap-fhir-test-app/webapp/test/opa5/all.opa5.html",no-deprecated-api,Warning,10,2,"Outdated spelling of bootstrap parameter: 'data-sap-ui-compatVersion'; should be written as 'data-sap-ui-compat-version'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/sap-fhir-test-app/webapp/test/opa5/all.opa5.html",no-deprecated-api,Warning,11,2,"Outdated spelling of bootstrap parameter: 'data-sap-ui-resourceroots'; should be written as 'data-sap-ui-resource-roots'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/sap-fhir-test-app/webapp/test/opa5/all.opa5.html",no-deprecated-api,Error,7,1,"Missing bootstrap parameter 'data-sap-ui-async'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/sap-fhir-test-app/webapp/test/opa5/all.opa5.html",csp-unsafe-inline-script,Warning,14,1,"Use of unsafe inline script"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/sap-fhir-test-app/webapp/view/patient/fragments/MessagePopover.fragment.xml",no-deprecated-api,Error,5,9,"Import of deprecated module 'sap/m/MessagePopoverItem'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/sap-fhir-test-app/webapp/view/structureDefinition/StructureDefinitionsTreeTable.view.xml",no-deprecated-api,Error,30,28,"Use of deprecated property 'expandFirstLevel' of class 'TreeTable'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master",src/sap/fhir/library.js,no-deprecated-api,Error,14,19,"Call to deprecated function 'initLibrary' of class 'Core'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master",src/sap/fhir/library.js,no-deprecated-api,Error,14,9,"Call to deprecated function 'getCore' (sap.ui.getCore)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master",src/sap/fhir/library.js,no-globals,Error,14,2,"Access of global variable 'sap' (sap.ui.getCore)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master",src/sap/fhir/library.js,no-globals,Error,23,9,"Access of global variable 'sap' (sap.fhir)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","src/sap/fhir/model/r4/FHIRListBinding.js",no-deprecated-api,Error,159,60,"Call to deprecated function 'getLanguage' of class 'Configuration'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","src/sap/fhir/model/r4/FHIRListBinding.js",no-deprecated-api,Error,159,41,"Call to deprecated function 'getConfiguration' of class 'Core'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","src/sap/fhir/model/r4/FHIRListBinding.js",no-deprecated-api,Error,159,31,"Call to deprecated function 'getCore' (sap.ui.getCore)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","src/sap/fhir/model/r4/FHIRListBinding.js",no-globals,Error,159,24,"Access of global variable 'sap' (sap.ui.getCore)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","src/sap/fhir/model/r4/FHIRListBinding.js",no-deprecated-api,Error,185,85,"Call to deprecated function 'getLanguage' of class 'Configuration'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","src/sap/fhir/model/r4/FHIRListBinding.js",no-deprecated-api,Error,185,66,"Call to deprecated function 'getConfiguration' of class 'Core'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","src/sap/fhir/model/r4/FHIRListBinding.js",no-deprecated-api,Error,185,56,"Call to deprecated function 'getCore' (sap.ui.getCore)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","src/sap/fhir/model/r4/FHIRListBinding.js",no-globals,Error,185,49,"Access of global variable 'sap' (sap.ui.getCore)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","src/sap/fhir/model/r4/FHIRModel.js",no-deprecated-api,Error,47,20,"Use of deprecated property 'MessageType' (coreLibrary.MessageType)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","src/sap/fhir/model/r4/FHIRModel.js",no-deprecated-api,Error,585,9,"Call to deprecated function 'fireMessageChange' of class 'FHIRModel'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","src/sap/fhir/model/r4/lib/FHIRRequestor.js",no-deprecated-api,Error,250,69,"Call to deprecated function 'getLanguageTag' of class 'Configuration'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","src/sap/fhir/model/r4/lib/FHIRRequestor.js",no-deprecated-api,Error,250,50,"Call to deprecated function 'getConfiguration' of class 'Core'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","src/sap/fhir/model/r4/lib/FHIRRequestor.js",no-deprecated-api,Error,250,40,"Call to deprecated function 'getCore' (sap.ui.getCore)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","src/sap/fhir/model/r4/lib/FHIRRequestor.js",no-globals,Error,250,33,"Access of global variable 'sap' (sap.ui.getCore)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.integration.js",no-deprecated-api,Error,66,42,"Call to deprecated function 'getMessageManager' of class 'Core'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.integration.js",no-deprecated-api,Error,66,32,"Call to deprecated function 'getCore' (sap.ui.getCore)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.integration.js",no-globals,Error,66,25,"Access of global variable 'sap' (sap.ui.getCore)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.integration.js",no-globals,Error,217,30,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.integration.js",no-globals,Error,232,26,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.integration.js",no-globals,Error,233,27,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.integration.js",no-globals,Error,234,26,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.integration.js",no-globals,Error,268,26,"Access of global variable 'sap' (sap.ui.model.Sorter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.integration.js",no-globals,Error,269,27,"Access of global variable 'sap' (sap.ui.model.Sorter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.integration.js",no-globals,Error,270,26,"Access of global variable 'sap' (sap.ui.model.Sorter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.integration.js",no-deprecated-api,Error,428,202,"Call to deprecated function 'getLanguage' of class 'Configuration'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.integration.js",no-deprecated-api,Error,428,183,"Call to deprecated function 'getConfiguration' of class 'Core'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.integration.js",no-deprecated-api,Error,428,173,"Call to deprecated function 'getCore' (sap.ui.getCore)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.integration.js",no-globals,Error,428,166,"Access of global variable 'sap' (sap.ui.getCore)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.integration.js",no-deprecated-api,Error,443,202,"Call to deprecated function 'getLanguage' of class 'Configuration'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.integration.js",no-deprecated-api,Error,443,183,"Call to deprecated function 'getConfiguration' of class 'Core'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.integration.js",no-deprecated-api,Error,443,173,"Call to deprecated function 'getCore' (sap.ui.getCore)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.integration.js",no-globals,Error,443,166,"Access of global variable 'sap' (sap.ui.getCore)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.integration.js",no-deprecated-api,Error,535,107,"Call to deprecated function 'getLanguageTag' of class 'Configuration'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.integration.js",no-deprecated-api,Error,535,88,"Call to deprecated function 'getConfiguration' of class 'Core'"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.integration.js",no-deprecated-api,Error,535,78,"Call to deprecated function 'getCore' (sap.ui.getCore)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.integration.js",no-globals,Error,535,71,"Access of global variable 'sap' (sap.ui.getCore)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,138,26,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,146,27,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,147,27,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,148,29,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,153,27,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,154,30,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,160,30,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,161,26,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,162,25,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,606,21,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,615,27,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,616,31,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,617,29,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,618,29,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,619,24,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,620,24,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,621,24,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,622,24,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,623,24,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,624,24,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,625,24,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,626,24,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,627,24,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,628,27,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,630,20,"Access of global variable 'sap' (sap.ui.model.Sorter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,631,21,"Access of global variable 'sap' (sap.ui.model.Sorter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,682,27,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,683,19,"Access of global variable 'sap' (sap.ui.model.Sorter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,1289,33,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,1298,29,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,1306,35,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,1307,25,"Access of global variable 'sap' (sap.ui.model.Filter)"
github.com,SAP/openui5-fhir,master,GITHUB,"https://github.com/SAP/openui5-fhir/blob/master","test/qunit/model/FHIRModel.unit.js",no-globals,Error,1324,25,"Access of global variable 'sap' (sap.ui.model.Filter)"
